log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000007745,2024-06-12 08:49:04,AuthAPI,/api/auth,PUT,502,87,2066,1508,SRV012,PRODUCTION,E111,N,TXN0000001390
API000007770,2023-10-22 03:41:56,NotificationAPI,/api/notifications,GET,503,215,4069,403,SRV006,UAT,E100,N,TXN0000002677
API000007781,2023-05-26 12:54:37,FraudAPI,/api/fraud,GET,502,350,2772,1259,SRV023,PRODUCTION,E101,N,TXN0000005642
API000007782,2024-07-20 05:39:46,TransactionAPI,/api/transactions,POST,503,56,2107,7464,SRV030,PRODUCTION,E110,N,TXN0000023646
API000007784,2025-11-11 05:23:10,NotificationAPI,/api/notifications,PUT,504,122,3460,972,SRV019,PRODUCTION,E105,Y,
API000007789,2025-10-26 21:54:18,AuthAPI,/api/auth,GET,500,340,2465,6482,SRV011,PRODUCTION,E111,N,
API000007793,2024-06-17 01:34:07,NotificationAPI,/api/notifications,PUT,503,68,3539,9642,SRV009,PRODUCTION,E106,N,TXN0000001311
API000007809,2023-05-05 15:19:06,CustomerAPI,/api/customers,GET,500,163,3786,3952,SRV008,UAT,E101,N,TXN0000002254
API000007815,2024-03-23 16:39:15,NotificationAPI,/api/notifications,GET,502,181,826,5130,SRV029,PRODUCTION,E111,N,TXN0000000738
API000007857,2023-08-02 07:03:18,KYCAPI,/api/kyc,POST,500,174,2377,3220,SRV002,SIT,E101,N,TXN0000015006
API000007859,2025-11-23 12:07:35,PaymentAPI,/api/payments,POST,500,614,1358,5161,SRV040,PRODUCTION,E110,N,
API000007914,2025-01-14 10:24:14,LoanAPI,/api/loans,GET,500,127,120,5429,SRV039,PRODUCTION,E107,N,TXN0000022244
API000008002,2024-10-12 01:53:35,CustomerAPI,/api/customers,DELETE,500,601,2932,6361,SRV027,UAT,E106,N,
API000008058,2026-02-26 22:11:10,NotificationAPI,/api/notifications,GET,500,326,1145,9346,SRV022,UAT,E111,N,TXN0000019045
API000008072,2023-10-12 02:17:55,AccountAPI,/api/accounts,POST,500,241,428,9779,SRV009,PRODUCTION,E104,N,
API000008074,2023-04-29 10:26:27,AuthAPI,/api/auth,GET,500,103,2289,3139,SRV016,PRODUCTION,E109,N,TXN0000000796
API000008078,2023-04-21 09:33:38,StatementAPI,/api/statements,DELETE,502,43,2637,1647,SRV039,PRODUCTION,E108,N,
API000008089,2026-07-12 23:57:34,FraudAPI,/api/fraud,GET,502,1583,4157,5149,SRV026,PRODUCTION,E111,N,TXN0000010216
API000008100,2023-05-07 08:05:02,AccountAPI,/api/accounts,POST,502,84,4910,4021,SRV037,PRODUCTION,E103,N,TXN0000022122
API000008101,2023-03-02 21:26:40,LoanAPI,/api/loans,PUT,502,97,4508,6009,SRV007,PRODUCTION,E100,N,
API000008114,2024-05-17 20:40:09,LoanAPI,/api/loans,GET,500,176,2608,6119,SRV026,PRODUCTION,E103,N,TXN0000015137
API000008118,2023-06-22 10:51:50,TransactionAPI,/api/transactions,GET,504,107,4125,2993,SRV026,PRODUCTION,E110,Y,
API000008149,2023-01-19 00:05:13,PaymentAPI,/api/payments,PUT,500,60,3923,2884,SRV019,PRODUCTION,E109,N,TXN0000014946
API000008162,2025-06-20 16:10:37,PaymentAPI,/api/payments,GET,500,156,539,3955,SRV024,PRODUCTION,E101,N,
API000008165,2024-11-01 22:32:37,CustomerAPI,/api/customers,PUT,502,259,720,6633,SRV014,PRODUCTION,E109,N,TXN0000012983
API000008166,2024-08-22 14:15:49,AccountAPI,/api/accounts,GET,503,490,3340,1681,SRV020,PRODUCTION,E106,N,TXN0000003974
API000008173,2023-03-15 13:14:02,AuthAPI,/api/auth,GET,502,754,803,2075,SRV019,PRODUCTION,E104,N,TXN0000005198
API000008186,2024-03-21 22:04:19,KYCAPI,/api/kyc,GET,500,152,3135,5728,SRV016,SIT,E104,N,
API000008201,2025-03-01 10:08:16,KYCAPI,/api/kyc,POST,504,242,2293,6114,SRV019,PRODUCTION,E106,Y,TXN0000016409
API000008208,2024-04-26 20:28:50,PaymentAPI,/api/payments,GET,504,213,3950,8423,SRV017,PRODUCTION,E111,Y,
API000008211,2023-05-06 00:47:28,KYCAPI,/api/kyc,POST,502,166,2890,8526,SRV013,UAT,E101,N,TXN0000005598
API000008225,2023-11-02 22:54:46,CustomerAPI,/api/customers,GET,504,72,4255,8555,SRV031,SIT,E100,Y,TXN0000000353
API000008235,2025-04-28 15:04:37,AccountAPI,/api/accounts,GET,502,89,2743,1235,SRV003,PRODUCTION,E110,N,TXN0000012170
API000008238,2024-11-13 07:56:27,FraudAPI,/api/fraud,DELETE,502,129,2493,4380,SRV012,PRODUCTION,E109,N,TXN0000022615
API000008243,2025-06-26 20:15:53,KYCAPI,/api/kyc,GET,500,500,3438,6281,SRV023,PRODUCTION,E107,N,TXN0000020034
API000008245,2024-09-22 19:03:19,FraudAPI,/api/fraud,GET,500,67,3387,9826,SRV011,PRODUCTION,E110,N,TXN0000016119
API000008253,2025-05-05 21:45:22,LoanAPI,/api/loans,POST,502,38,2968,6748,SRV024,PRODUCTION,E108,N,TXN0000014752
API000008259,2024-04-03 01:28:38,LoanAPI,/api/loans,POST,503,174,3289,9250,SRV037,PRODUCTION,E104,N,
API000008280,2026-05-14 14:45:46,NotificationAPI,/api/notifications,POST,502,69,1694,5462,SRV027,PRODUCTION,E105,N,
API000008281,2026-04-06 05:38:52,StatementAPI,/api/statements,POST,500,489,3493,7618,SRV017,UAT,E101,N,TXN0000017444
API000008286,2025-03-11 14:18:19,CustomerAPI,/api/customers,POST,500,88,2053,6816,SRV026,PRODUCTION,E100,N,TXN0000005755
API000008296,2024-06-08 11:11:17,AuthAPI,/api/auth,POST,500,63,4782,6368,SRV009,PRODUCTION,E106,N,
API000008305,2025-06-11 05:41:33,CustomerAPI,/api/customers,POST,504,131,4131,9660,SRV025,PRODUCTION,E107,Y,
API000008306,2025-01-30 09:22:18,LoanAPI,/api/loans,GET,500,89,1539,1224,SRV024,PRODUCTION,E107,N,TXN0000009880
API000008307,2023-05-05 17:02:45,TransactionAPI,/api/transactions,GET,503,591,4640,9071,SRV007,PRODUCTION,E107,N,
API000008356,2025-07-31 02:42:17,KYCAPI,/api/kyc,GET,500,48,2430,5548,SRV018,PRODUCTION,E102,N,TXN0000000148
API000008367,2026-06-07 02:22:11,LoanAPI,/api/loans,GET,500,150,4049,1680,SRV025,PRODUCTION,E104,N,TXN0000022495
API000008386,2023-11-01 16:18:18,AuthAPI,/api/auth,GET,500,275,243,4712,SRV006,PRODUCTION,E103,N,
API000008388,2026-03-07 20:40:09,CustomerAPI,/api/customers,GET,500,205,3390,1463,SRV036,PRODUCTION,E105,N,
API000008404,2024-05-10 17:27:27,LoanAPI,/api/loans,GET,504,28,3671,4848,SRV007,SIT,E109,Y,
API000008411,2025-12-05 01:08:49,CustomerAPI,/api/customers,POST,500,144,4954,1494,SRV027,UAT,E102,N,
API000008413,2023-09-25 05:59:45,FraudAPI,/api/fraud,GET,502,73,2083,2745,SRV036,PRODUCTION,E108,N,
API000008422,2024-07-13 02:46:21,CustomerAPI,/api/customers,POST,502,108,947,5223,SRV020,PRODUCTION,E108,N,TXN0000007801
API000008434,2026-04-23 08:25:12,FraudAPI,/api/fraud,POST,500,461,3460,5350,SRV007,PRODUCTION,E109,N,TXN0000010951
API000008439,2023-12-23 01:57:07,PaymentAPI,/api/payments,GET,502,178,1137,8901,SRV017,PRODUCTION,E109,N,TXN0000022914
API000008440,2024-04-25 17:20:29,StatementAPI,/api/statements,GET,500,384,3109,4029,SRV014,UAT,E107,N,TXN0000010880
API000008442,2024-07-07 11:40:43,NotificationAPI,/api/notifications,GET,500,54,4309,9206,SRV015,UAT,E111,N,
API000008470,2024-10-02 04:12:36,CustomerAPI,/api/customers,POST,500,317,1956,8659,SRV032,PRODUCTION,E101,N,TXN0000006311
API000008473,2025-03-02 01:12:00,CustomerAPI,/api/customers,GET,502,115,3040,7064,SRV006,SIT,E101,N,TXN0000010341
API000008476,2025-01-26 16:43:54,KYCAPI,/api/kyc,GET,502,115,1507,6911,SRV029,PRODUCTION,E110,N,TXN0000000922
API000008479,2023-10-26 03:36:55,StatementAPI,/api/statements,POST,504,47,3284,4631,SRV036,PRODUCTION,E105,Y,TXN0000018581
API000008482,2024-01-15 20:16:36,PaymentAPI,/api/payments,POST,503,153,2483,6651,SRV023,PRODUCTION,E107,N,
API000008501,2025-07-03 07:02:26,AuthAPI,/api/auth,POST,503,448,3447,8943,SRV040,PRODUCTION,E102,N,
API000008503,2025-12-22 18:13:20,LoanAPI,/api/loans,GET,500,38,3701,4345,SRV025,PRODUCTION,E100,N,
API000008510,2024-10-09 09:29:19,AuthAPI,/api/auth,POST,500,39,405,7268,SRV039,PRODUCTION,E111,N,TXN0000023672
API000008520,2026-01-11 03:04:22,FraudAPI,/api/fraud,POST,502,218,1314,4534,SRV038,UAT,E107,N,
API000008521,2024-02-28 20:29:28,FraudAPI,/api/fraud,GET,504,173,2712,8545,SRV029,PRODUCTION,E110,Y,
API000008541,2025-12-12 04:41:44,LoanAPI,/api/loans,POST,502,321,607,1252,SRV020,PRODUCTION,E103,N,
API000008547,2023-09-18 21:47:53,AuthAPI,/api/auth,DELETE,503,260,3656,625,SRV024,UAT,E102,N,TXN0000012950
API000008555,2026-05-06 10:34:51,AuthAPI,/api/auth,GET,502,58,2919,4203,SRV027,PRODUCTION,E110,N,
API000008569,2026-04-29 07:29:33,TransactionAPI,/api/transactions,PUT,504,222,2751,5103,SRV015,PRODUCTION,E104,Y,
API000008605,2025-03-16 10:18:39,AccountAPI,/api/accounts,DELETE,503,76,4405,3373,SRV017,PRODUCTION,E103,N,TXN0000014794
API000008621,2025-07-03 12:13:44,FraudAPI,/api/fraud,DELETE,502,583,4691,2398,SRV022,PRODUCTION,E109,N,
API000008624,2026-04-03 11:41:53,StatementAPI,/api/statements,POST,503,113,1111,3951,SRV008,PRODUCTION,E108,N,TXN0000019215
API000008631,2024-07-06 18:04:07,TransactionAPI,/api/transactions,GET,503,318,1432,5246,SRV007,PRODUCTION,E101,N,TXN0000002178
API000008636,2026-04-07 07:51:53,PaymentAPI,/api/payments,POST,503,229,1744,2241,SRV015,PRODUCTION,E102,N,
API000008680,2024-08-10 00:52:59,AuthAPI,/api/auth,POST,504,255,1267,3988,SRV022,UAT,E108,Y,TXN0000021679
API000008695,2025-05-26 20:27:45,LoanAPI,/api/loans,GET,504,461,1798,7669,SRV010,PRODUCTION,E105,Y,
API000008703,2024-08-08 13:08:26,CustomerAPI,/api/customers,POST,504,226,4590,6403,SRV024,PRODUCTION,E109,Y,TXN0000009730
API000008708,2023-07-15 00:54:19,TransactionAPI,/api/transactions,PUT,504,104,1624,6342,SRV017,PRODUCTION,E108,Y,
API000008713,2023-05-25 19:41:21,AccountAPI,/api/accounts,POST,500,189,1808,5317,SRV027,PRODUCTION,E101,N,TXN0000004194
API000008728,2023-10-15 15:22:59,AuthAPI,/api/auth,POST,500,23,1826,4106,SRV035,PRODUCTION,E111,N,TXN0000012256
API000008731,2025-03-28 14:50:29,StatementAPI,/api/statements,GET,504,197,3915,5110,SRV018,PRODUCTION,E101,Y,TXN0000000156
API000008748,2024-01-09 11:21:44,TransactionAPI,/api/transactions,GET,502,145,3009,5444,SRV024,PRODUCTION,E101,N,TXN0000024096
API000008768,2023-09-16 12:07:41,AccountAPI,/api/accounts,GET,504,145,1529,5894,SRV031,PRODUCTION,E109,Y,TXN0000003442
API000008789,2026-06-03 21:06:47,FraudAPI,/api/fraud,DELETE,500,762,4485,3826,SRV001,PRODUCTION,E100,N,
API000008807,2023-06-03 06:10:58,TransactionAPI,/api/transactions,GET,500,595,1738,3878,SRV012,PRODUCTION,E100,N,TXN0000015333
API000008826,2023-05-10 00:38:53,StatementAPI,/api/statements,PUT,504,54,2722,6627,SRV040,SIT,E107,Y,TXN0000011862
API000008829,2023-10-13 20:55:26,FraudAPI,/api/fraud,GET,500,600,4988,4027,SRV001,PRODUCTION,E109,N,TXN0000010653
API000008840,2026-04-19 08:31:05,TransactionAPI,/api/transactions,POST,500,91,339,6049,SRV004,PRODUCTION,E108,N,TXN0000009288
API000008858,2024-02-05 14:50:07,AccountAPI,/api/accounts,GET,504,20,104,7932,SRV035,PRODUCTION,E100,Y,
API000008880,2023-01-21 07:45:49,TransactionAPI,/api/transactions,PUT,503,153,4131,2635,SRV022,PRODUCTION,E101,N,TXN0000004377
API000008885,2026-06-15 18:36:16,AuthAPI,/api/auth,GET,500,298,3911,2703,SRV028,UAT,E104,N,TXN0000012860
API000008886,2023-01-29 03:39:36,PaymentAPI,/api/payments,PUT,503,108,3683,9310,SRV039,PRODUCTION,E106,N,
API000008890,2025-01-02 02:17:01,CustomerAPI,/api/customers,DELETE,500,64,735,9320,SRV034,PRODUCTION,E105,N,TXN0000015032
API000008896,2023-01-01 04:10:35,FraudAPI,/api/fraud,GET,500,233,2715,3561,SRV032,SIT,E107,N,TXN0000016095
API000008910,2025-05-22 09:15:21,LoanAPI,/api/loans,GET,500,124,2002,3238,SRV018,UAT,E106,N,TXN0000000104
API000008916,2026-01-30 11:05:01,KYCAPI,/api/kyc,POST,500,305,4966,2416,SRV020,PRODUCTION,E101,N,TXN0000001314
API000008918,2024-12-21 16:58:45,AccountAPI,/api/accounts,POST,504,317,1974,1952,SRV020,PRODUCTION,E108,Y,TXN0000008117
API000008919,2025-06-23 05:07:39,AuthAPI,/api/auth,GET,502,175,4489,7119,SRV015,PRODUCTION,E109,N,TXN0000024987
API000008923,2023-01-30 14:46:36,AuthAPI,/api/auth,POST,503,29,3833,7194,SRV015,PRODUCTION,E102,N,TXN0000017718
API000008939,2026-05-22 15:42:23,TransactionAPI,/api/transactions,POST,502,545,4310,5114,SRV017,UAT,E106,N,TXN0000010881
API000008947,2026-06-28 01:38:54,CustomerAPI,/api/customers,GET,500,105,371,1594,SRV029,PRODUCTION,E104,N,
API000008968,2024-08-15 12:14:16,KYCAPI,/api/kyc,GET,503,240,614,6884,SRV017,UAT,E109,N,TXN0000004960
API000008970,2025-05-17 04:20:41,StatementAPI,/api/statements,PUT,500,178,4830,8080,SRV006,SIT,E111,N,
API000008977,2023-10-13 07:52:16,AccountAPI,/api/accounts,GET,502,83,1402,6233,SRV013,PRODUCTION,E102,N,
API000008979,2023-03-21 15:39:12,LoanAPI,/api/loans,POST,504,188,966,755,SRV022,SIT,E110,Y,TXN0000019987
API000008986,2026-04-29 15:04:07,TransactionAPI,/api/transactions,POST,504,166,3104,9311,SRV002,SIT,E111,Y,TXN0000005109
API000009018,2023-10-10 22:13:20,CustomerAPI,/api/customers,POST,500,188,1748,6729,SRV033,PRODUCTION,E107,N,
API000009032,2025-05-26 13:47:34,AccountAPI,/api/accounts,POST,504,96,1732,394,SRV029,UAT,E100,Y,TXN0000012625
API000009041,2023-03-04 02:34:37,KYCAPI,/api/kyc,GET,500,1231,4428,4172,SRV039,PRODUCTION,E111,N,TXN0000020506
API000009095,2023-03-20 15:36:08,NotificationAPI,/api/notifications,POST,500,421,2735,7147,SRV038,UAT,E107,N,TXN0000013161
API000009106,2024-01-09 23:40:31,CustomerAPI,/api/customers,GET,502,951,4820,715,SRV018,PRODUCTION,E109,N,
API000009108,2024-10-10 13:37:43,AccountAPI,/api/accounts,GET,504,67,175,2125,SRV018,PRODUCTION,E101,Y,
API000009110,2023-03-20 19:48:46,AuthAPI,/api/auth,POST,502,56,2524,8770,SRV037,PRODUCTION,E111,N,TXN0000014366
API000009117,2026-03-10 04:52:27,KYCAPI,/api/kyc,GET,504,117,2919,2145,SRV021,PRODUCTION,E105,Y,TXN0000009102
API000009134,2024-11-11 22:15:33,NotificationAPI,/api/notifications,POST,500,135,2725,9597,SRV035,PRODUCTION,E108,N,TXN0000013171
API000009142,2026-04-03 08:01:40,AccountAPI,/api/accounts,GET,503,181,2689,9700,SRV022,PRODUCTION,E109,N,TXN0000005868
API000009145,2025-07-03 05:09:05,KYCAPI,/api/kyc,POST,504,107,3814,7925,SRV020,PRODUCTION,E111,Y,
API000009154,2023-10-25 12:06:35,StatementAPI,/api/statements,POST,500,440,812,4796,SRV006,PRODUCTION,E101,N,TXN0000015717
API000009165,2023-09-27 17:25:44,StatementAPI,/api/statements,GET,503,103,2861,2970,SRV027,PRODUCTION,E108,N,
API000009172,2025-12-23 16:07:35,TransactionAPI,/api/transactions,POST,502,164,1595,5992,SRV031,PRODUCTION,E102,N,
API000009180,2024-08-06 15:58:52,StatementAPI,/api/statements,GET,504,419,3838,9175,SRV030,PRODUCTION,E111,Y,
API000009188,2023-05-29 05:55:49,KYCAPI,/api/kyc,POST,500,105,1348,898,SRV028,PRODUCTION,E106,N,TXN0000001718
API000009201,2025-11-09 23:40:34,TransactionAPI,/api/transactions,GET,502,133,4099,3773,SRV031,PRODUCTION,E110,N,TXN0000010046
API000009208,2023-05-23 06:51:15,AccountAPI,/api/accounts,POST,504,451,285,7909,SRV004,SIT,E107,Y,
API000009211,2024-12-23 00:34:15,KYCAPI,/api/kyc,POST,503,189,3618,3592,SRV001,PRODUCTION,E100,N,
API000009218,2023-03-12 04:51:00,LoanAPI,/api/loans,GET,504,67,3943,1190,SRV022,PRODUCTION,E111,Y,
API000009223,2023-10-28 02:52:33,PaymentAPI,/api/payments,GET,503,79,634,5672,SRV027,UAT,E107,N,TXN0000013764
API000009238,2024-06-30 16:48:50,CustomerAPI,/api/customers,POST,504,60,4111,2756,SRV035,PRODUCTION,E110,Y,
API000009240,2023-03-09 04:18:56,KYCAPI,/api/kyc,GET,500,72,3458,664,SRV006,SIT,E103,N,TXN0000011974
API000009241,2024-01-24 11:15:03,NotificationAPI,/api/notifications,GET,503,624,701,5885,SRV009,PRODUCTION,E103,N,TXN0000000420
API000009248,2026-02-25 00:13:34,AccountAPI,/api/accounts,DELETE,500,322,2061,5227,SRV012,PRODUCTION,E100,N,
API000009253,2024-01-28 16:26:43,NotificationAPI,/api/notifications,GET,503,95,2201,7374,SRV027,PRODUCTION,E110,N,
API000009269,2024-01-04 07:34:01,CustomerAPI,/api/customers,GET,500,169,1920,8088,SRV012,PRODUCTION,E105,N,
API000009271,2026-06-18 12:50:16,FraudAPI,/api/fraud,POST,504,682,2964,1661,SRV006,PRODUCTION,E110,Y,TXN0000009711
API000009275,2023-03-22 22:01:23,PaymentAPI,/api/payments,GET,504,140,2016,8151,SRV036,UAT,E108,Y,TXN0000015081
API000009278,2023-06-22 17:31:52,NotificationAPI,/api/notifications,POST,503,533,402,6304,SRV029,PRODUCTION,E105,N,TXN0000002840
API000009279,2023-03-11 12:11:36,AuthAPI,/api/auth,DELETE,500,132,2390,7014,SRV012,PRODUCTION,E107,N,TXN0000019990
API000009281,2026-04-21 01:14:10,KYCAPI,/api/kyc,POST,500,430,793,7801,SRV010,PRODUCTION,E106,N,
API000009284,2023-12-02 10:10:20,AccountAPI,/api/accounts,POST,500,83,2261,8430,SRV001,SIT,E107,N,TXN0000010055
API000009289,2024-03-19 04:03:34,LoanAPI,/api/loans,DELETE,503,646,4514,9365,SRV016,UAT,E109,N,TXN0000024674
API000009298,2024-08-16 03:59:10,FraudAPI,/api/fraud,GET,500,173,1959,2576,SRV013,PRODUCTION,E103,N,TXN0000022570
API000009310,2024-02-21 14:03:38,StatementAPI,/api/statements,GET,504,96,4622,5013,SRV003,PRODUCTION,E107,Y,TXN0000000836
API000009311,2026-03-17 21:55:09,AccountAPI,/api/accounts,GET,502,89,3692,6777,SRV022,UAT,E108,N,TXN0000015150
API000009323,2025-08-07 10:09:37,NotificationAPI,/api/notifications,POST,500,768,2176,3283,SRV017,PRODUCTION,E102,N,TXN0000016194
API000009332,2023-10-06 16:17:25,PaymentAPI,/api/payments,GET,500,456,2233,7516,SRV012,PRODUCTION,E111,N,TXN0000017250
API000009337,2023-09-11 00:47:44,PaymentAPI,/api/payments,GET,500,158,1242,5605,SRV025,PRODUCTION,E107,N,
API000009343,2025-02-21 02:42:39,CustomerAPI,/api/customers,GET,503,203,125,9835,SRV038,SIT,E103,N,TXN0000001523
API000009348,2023-08-04 17:08:34,KYCAPI,/api/kyc,POST,500,693,1953,8869,SRV040,UAT,E111,N,TXN0000023192
API000009350,2026-06-15 14:12:47,AccountAPI,/api/accounts,GET,504,213,4624,2172,SRV020,PRODUCTION,E103,Y,TXN0000003485
API000009354,2023-05-01 23:47:54,StatementAPI,/api/statements,GET,502,227,1328,8487,SRV004,PRODUCTION,E101,N,TXN0000003927
API000009360,2023-10-27 02:56:15,AuthAPI,/api/auth,GET,500,149,1420,610,SRV011,PRODUCTION,E105,N,TXN0000009706
API000009368,2023-01-05 06:45:36,LoanAPI,/api/loans,GET,502,54,4343,4436,SRV004,PRODUCTION,E109,N,
API000009372,2023-06-11 12:24:05,NotificationAPI,/api/notifications,GET,504,337,806,1760,SRV034,PRODUCTION,E111,Y,TXN0000010257
API000009376,2023-06-10 21:50:27,AccountAPI,/api/accounts,DELETE,500,350,2688,1264,SRV038,PRODUCTION,E109,N,TXN0000002816
API000009398,2024-05-20 13:58:01,KYCAPI,/api/kyc,PUT,502,450,590,9577,SRV002,PRODUCTION,E108,N,TXN0000014495
API000009401,2024-11-25 17:26:04,AuthAPI,/api/auth,POST,500,85,4644,7066,SRV029,PRODUCTION,E107,N,
API000009402,2023-11-11 00:53:13,NotificationAPI,/api/notifications,GET,500,341,191,9076,SRV039,PRODUCTION,E104,N,TXN0000011542
API000009410,2023-05-20 14:35:41,PaymentAPI,/api/payments,POST,503,230,765,7442,SRV006,PRODUCTION,E108,N,
API000009424,2024-12-01 06:08:32,TransactionAPI,/api/transactions,GET,504,302,1319,1402,SRV033,PRODUCTION,E100,Y,TXN0000011775
API000009427,2023-01-07 13:19:55,AccountAPI,/api/accounts,POST,503,77,4315,7566,SRV031,PRODUCTION,E100,N,
API000009445,2025-01-21 06:46:08,FraudAPI,/api/fraud,PUT,500,232,183,2518,SRV018,PRODUCTION,E102,N,
API000009451,2025-05-11 07:49:38,PaymentAPI,/api/payments,GET,500,151,1437,2434,SRV024,PRODUCTION,E100,N,
API000009454,2024-10-17 17:30:59,NotificationAPI,/api/notifications,GET,500,423,2242,8366,SRV039,PRODUCTION,E100,N,TXN0000005366
API000009462,2025-08-10 02:14:54,FraudAPI,/api/fraud,POST,504,1276,3675,9836,SRV018,PRODUCTION,E105,Y,TXN0000015070
API000009468,2025-03-11 15:04:16,KYCAPI,/api/kyc,POST,503,112,3900,1834,SRV014,UAT,E101,N,TXN0000023562
API000009470,2026-03-29 18:54:24,AccountAPI,/api/accounts,GET,502,546,3503,8197,SRV015,PRODUCTION,E102,N,TXN0000005775
API000009489,2024-10-24 06:43:41,TransactionAPI,/api/transactions,POST,504,326,3414,7334,SRV018,UAT,E103,Y,TXN0000021387
API000009493,2025-04-04 22:10:16,NotificationAPI,/api/notifications,GET,500,429,465,5914,SRV033,SIT,E107,N,TXN0000008049
API000009502,2023-03-26 15:55:03,LoanAPI,/api/loans,GET,500,164,2103,1735,SRV040,PRODUCTION,E107,N,
API000009505,2025-01-25 16:09:15,PaymentAPI,/api/payments,POST,502,173,4908,423,SRV007,PRODUCTION,E101,N,TXN0000005073
API000009513,2025-02-10 12:24:24,KYCAPI,/api/kyc,POST,503,85,1206,7424,SRV032,PRODUCTION,E101,N,
API000009514,2026-01-30 08:34:10,AuthAPI,/api/auth,POST,500,324,1772,9659,SRV001,PRODUCTION,E103,N,TXN0000015909
API000009539,2025-02-20 05:24:19,StatementAPI,/api/statements,POST,504,121,4072,4156,SRV029,UAT,E109,Y,
API000009552,2024-07-30 06:48:40,TransactionAPI,/api/transactions,POST,500,375,4714,8639,SRV001,PRODUCTION,E101,N,TXN0000006134
API000009573,2024-01-13 00:27:31,KYCAPI,/api/kyc,DELETE,500,103,4464,493,SRV018,PRODUCTION,E103,N,
API000009577,2025-12-18 15:24:49,CustomerAPI,/api/customers,GET,502,188,4952,345,SRV001,PRODUCTION,E107,N,TXN0000006209
API000009585,2023-02-15 16:34:07,AccountAPI,/api/accounts,POST,500,258,2758,7425,SRV020,PRODUCTION,E105,N,
API000009602,2023-08-17 15:59:02,TransactionAPI,/api/transactions,DELETE,504,206,3079,8578,SRV034,PRODUCTION,E105,Y,
API000009603,2025-09-12 15:10:02,NotificationAPI,/api/notifications,GET,500,277,1374,3192,SRV003,PRODUCTION,E111,N,TXN0000022251
API000009621,2023-07-04 18:04:27,AuthAPI,/api/auth,GET,500,75,3341,6885,SRV036,PRODUCTION,E111,N,
API000009655,2026-03-13 06:15:39,StatementAPI,/api/statements,POST,503,234,2264,7087,SRV039,PRODUCTION,E110,N,TXN0000002488
API000009677,2023-07-04 17:32:25,FraudAPI,/api/fraud,POST,504,205,4723,561,SRV035,PRODUCTION,E108,Y,TXN0000011289
API000009678,2025-01-20 10:52:39,AuthAPI,/api/auth,GET,504,282,3608,3634,SRV018,PRODUCTION,E107,Y,
API000009693,2025-06-23 21:29:09,TransactionAPI,/api/transactions,GET,502,201,1925,7304,SRV036,PRODUCTION,E102,N,TXN0000002961
API000009709,2026-05-10 18:26:04,KYCAPI,/api/kyc,POST,503,432,3164,7439,SRV025,SIT,E105,N,
API000009717,2024-04-16 00:29:35,AccountAPI,/api/accounts,PUT,502,63,4577,396,SRV013,PRODUCTION,E100,N,TXN0000008840
API000009718,2025-10-25 21:55:45,CustomerAPI,/api/customers,GET,500,258,2022,6911,SRV021,PRODUCTION,E106,N,
API000009727,2025-08-18 06:43:03,AccountAPI,/api/accounts,GET,504,248,1890,7727,SRV020,PRODUCTION,E105,Y,TXN0000003926
API000009729,2026-04-26 14:30:41,NotificationAPI,/api/notifications,DELETE,504,81,2357,4784,SRV026,PRODUCTION,E111,Y,TXN0000024585
API000009752,2026-06-21 13:34:54,AuthAPI,/api/auth,POST,504,326,982,9863,SRV005,PRODUCTION,E110,Y,TXN0000017016
API000009755,2024-07-23 18:27:51,FraudAPI,/api/fraud,POST,500,2628,1562,3676,SRV039,PRODUCTION,E111,N,TXN0000012470
API000009760,2023-04-09 16:36:51,PaymentAPI,/api/payments,POST,504,52,2817,7573,SRV002,PRODUCTION,E100,Y,
API000009762,2024-03-16 11:52:16,PaymentAPI,/api/payments,POST,504,266,475,815,SRV039,PRODUCTION,E111,Y,TXN0000002749
API000009768,2025-06-30 22:22:48,StatementAPI,/api/statements,GET,503,247,3194,2593,SRV017,SIT,E108,N,TXN0000000582
API000009770,2024-10-25 22:10:41,LoanAPI,/api/loans,PUT,500,273,2793,7578,SRV003,PRODUCTION,E100,N,
API000009771,2023-07-04 06:10:21,TransactionAPI,/api/transactions,POST,500,503,3260,2073,SRV024,PRODUCTION,E107,N,
API000009783,2024-04-09 14:51:51,FraudAPI,/api/fraud,POST,504,58,756,2549,SRV020,PRODUCTION,E105,Y,TXN0000017448
API000009784,2026-04-19 15:28:04,LoanAPI,/api/loans,GET,504,398,387,953,SRV034,SIT,E105,Y,
API000009792,2024-10-28 06:35:12,TransactionAPI,/api/transactions,GET,500,144,4634,2543,SRV030,PRODUCTION,E100,N,
API000009806,2025-12-11 15:48:11,CustomerAPI,/api/customers,POST,503,123,1985,2479,SRV003,PRODUCTION,E104,N,TXN0000015682
API000009819,2023-11-16 06:27:23,NotificationAPI,/api/notifications,GET,503,172,2653,7699,SRV031,SIT,E109,N,TXN0000006802
API000009827,2025-08-29 19:49:44,LoanAPI,/api/loans,GET,503,103,2649,1228,SRV002,PRODUCTION,E101,N,TXN0000013259
API000009837,2024-03-30 00:41:53,CustomerAPI,/api/customers,GET,500,219,4370,805,SRV018,PRODUCTION,E100,N,TXN0000021345
